Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
553829,22621,TRADITIONAL KNITTING NANCY,12,2011-05-19 11:28:00,1.65,16455.0,United Kingdom
547650,21623,VINTAGE UNION JACK MEMOBOARD,1,2011-03-24 12:08:00,9.95,17059.0,United Kingdom
554281,22767,TRIPLE PHOTO FRAME CORNICE ,2,2011-05-23 13:41:00,9.95,18160.0,United Kingdom
569766,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-10-06 11:24:00,0.55,14849.0,United Kingdom
573500,23300,GARDENERS KNEELING PAD CUP OF TEA ,3,2011-10-31 12:01:00,1.65,16931.0,United Kingdom
518732,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-08-11 11:39:00,1.95,16632.0,United Kingdom
560602,84991,60 TEATIME FAIRY CAKE CASES,24,2011-07-20 08:48:00,0.55,13629.0,United Kingdom
565432,21181,PLEASE ONE PERSON METAL SIGN,1,2011-09-04 13:16:00,2.1,16241.0,United Kingdom
574837,23123,COCKTAIL SWORDS 50 PIECES,12,2011-11-07 11:33:00,0.83,15785.0,United Kingdom
522443,22667,RECIPE BOX RETRO SPOT DESIGN,1,2010-09-14 14:30:00,2.95,15998.0,United Kingdom
522968,21260,FIRST AID TIN,2,2010-09-19 13:05:00,3.25,13137.0,United Kingdom
534108,22765,NEWSPAPER STAND,1,2010-11-21 12:09:00,14.95,13275.0,United Kingdom
529728,21658,GLASS  BEURRE DISH,4,2010-10-29 14:12:00,3.95,13021.0,United Kingdom
538368,22532,MAGIC DRAWING SLATE LEAP FROG ,1,2010-12-12 10:57:00,0.42,15503.0,United Kingdom
526388,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1,2010-10-11 12:52:00,1.25,17264.0,United Kingdom
535086,21213,PACK OF 72 SKULL CAKE CASES,240,2010-11-25 09:50:00,0.42,14560.0,United Kingdom
576948,22178,VICTORIAN GLASS HANGING T-LIGHT,36,2011-11-17 11:45:00,1.95,14515.0,United Kingdom
533755,22187,GREEN CHRISTMAS TREE CARD HOLDER,1,2010-11-18 14:25:00,4.25,15571.0,United Kingdom
576597,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-11-15 14:57:00,1.25,14194.0,United Kingdom
519789,20728,LUNCH BAG CARS BLUE,10,2010-08-20 12:02:00,1.65,13327.0,United Kingdom
491714,84991,60 TEATIME FAIRY CAKE CASES,2,2009-12-13 15:38:00,0.55,16409.0,United Kingdom
531366,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,6,2010-11-07 14:52:00,2.95,14038.0,United Kingdom
537224,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,2010-12-05 16:24:00,1.45,13174.0,United Kingdom
533516,82600,NO SINGING METAL SIGN,48,2010-11-17 14:53:00,1.69,16684.0,United Kingdom
491893,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2009-12-14 15:17:00,2.1,16805.0,United Kingdom
518755,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2010-08-11 12:58:00,1.25,16985.0,United Kingdom
514023,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2010-06-30 11:08:00,9.95,14530.0,United Kingdom
509768,21314,SMALL GLASS HEART TRINKET POT,8,2010-05-25 15:46:00,2.1,17406.0,United Kingdom
578548,21015,DARK BIRD HOUSE TREE DECORATION,24,2011-11-24 15:02:00,0.29,17345.0,United Kingdom
557311,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,2011-06-19 15:36:00,4.25,15700.0,United Kingdom
513639,85099B,JUMBO BAG RED RETROSPOT,10,2010-06-27 14:38:00,1.95,17001.0,United Kingdom
577480,22763,KEY CABINET MA CAMPAGNE,1,2011-11-20 11:37:00,9.95,14525.0,United Kingdom
525407,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-10-05 12:18:00,1.25,15358.0,United Kingdom
572660,46000R,POLYESTER FILLER PAD 45x30cm,1,2011-10-25 12:30:00,1.45,14527.0,United Kingdom
545301,21249,WOODLAND  HEIGHT CHART STICKERS ,6,2011-03-01 12:26:00,2.95,12679.0,France
513606,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-06-27 11:47:00,1.95,15144.0,United Kingdom
568218,23223,CHRISTMAS TREE HANGING SILVER ,24,2011-09-26 09:52:00,0.83,13389.0,United Kingdom
500718,20776,ABSTRACT CIRCLES NOTEBOOK,1,2010-03-09 15:05:00,1.65,15722.0,United Kingdom
567077,23265,SET OF 3 WOODEN TREE DECORATIONS,2,2011-09-16 12:34:00,1.25,18122.0,United Kingdom
489529,21491,SET OF THREE VINTAGE GIFT WRAPS,1,2009-12-01 11:51:00,1.95,17984.0,United Kingdom
570807,22627,MINT KITCHEN SCALES,2,2011-10-12 12:44:00,8.5,13704.0,United Kingdom
575063,20728,LUNCH BAG CARS BLUE,1,2011-11-08 12:32:00,1.65,16764.0,United Kingdom
549988,22841,ROUND CAKE TIN VINTAGE GREEN,1,2011-04-13 16:43:00,7.95,14367.0,United Kingdom
579605,23322,LARGE WHITE HEART OF WICKER,2,2011-11-30 12:01:00,2.95,15024.0,United Kingdom
575583,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-11-10 11:55:00,4.95,14456.0,United Kingdom
577487,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,24,2011-11-20 12:00:00,2.95,15061.0,United Kingdom
499264,20675,BLUE SPOTTY BOWL,8,2010-02-25 15:39:00,1.25,18041.0,United Kingdom
553347,22222,CAKE PLATE LOVEBIRD WHITE,3,2011-05-16 12:59:00,4.95,14755.0,United Kingdom
551988,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-05-05 15:08:00,4.95,12576.0,Poland
532452,22766,PHOTO FRAME CORNICE,8,2010-11-12 11:34:00,2.95,15476.0,United Kingdom
555147,15058A,BLUE POLKADOT GARDEN PARASOL,2,2011-05-31 15:41:00,7.95,13505.0,Switzerland
569524,22477,WATERING CAN GARDEN MARKER,1,2011-10-04 14:42:00,1.25,14506.0,United Kingdom
518866,22668,PINK BABY BUNTING,5,2010-08-12 12:47:00,2.95,13901.0,United Kingdom
563428,21504,SKULLS GREETING CARD,12,2011-08-16 11:44:00,0.42,13159.0,United Kingdom
532968,35400,WOODEN BOX ADVENT CALENDAR ,2,2010-11-15 12:55:00,8.95,16350.0,United Kingdom
502923,20717,STRAWBERRY SHOPPER BAG,1,2010-03-29 14:06:00,1.25,12496.0,Spain
546635,22530,MAGIC DRAWING SLATE DOLLY GIRL ,15,2011-03-15 12:11:00,0.42,16392.0,United Kingdom
577699,21383,PACK OF 12 STICKY BUNNIES,24,2011-11-21 12:06:00,0.65,13971.0,United Kingdom
568667,21828,EIGHT PIECE SNAKE  SET,1,2011-09-28 13:00:00,1.25,14606.0,United Kingdom
558533,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2011-06-30 11:49:00,8.95,16717.0,United Kingdom
545980,22972,CHILDREN'S SPACEBOY MUG,6,2011-03-08 12:49:00,1.65,14730.0,United Kingdom
570591,23534,WALL ART STOP FOR TEA ,3,2011-10-11 11:35:00,5.95,17071.0,United Kingdom
518157,85099B,JUMBO BAG RED RETROSPOT,100,2010-08-05 09:35:00,1.65,13798.0,United Kingdom
555570,21213,PACK OF 72 SKULL CAKE CASES,24,2011-06-05 15:36:00,0.55,15152.0,United Kingdom
571864,21533,RETROSPOT LARGE MILK JUG,12,2011-10-19 13:49:00,4.25,12731.0,France
568894,21755,LOVE BUILDING BLOCK WORD,2,2011-09-29 13:04:00,6.25,17528.0,United Kingdom
526387,21889,WOODEN BOX OF DOMINOES,5,2010-10-11 12:48:00,1.25,16005.0,United Kingdom
501665,22431,WATERING CAN BLUE ELEPHANT,6,2010-03-18 14:14:00,1.95,16108.0,United Kingdom
554697,22487,WHITE WOOD GARDEN PLANT LADDER,2,2011-05-25 17:31:00,9.95,14584.0,United Kingdom
568051,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2011-09-23 12:40:00,1.25,18189.0,United Kingdom
500721,48184,DOOR MAT ENGLISH ROSE ,1,2010-03-09 15:22:00,7.49,17059.0,United Kingdom
503680,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-04-06 12:39:00,1.69,14035.0,United Kingdom
494436,85176,SEWING SUSAN 21 NEEDLE SET,12,2010-01-14 12:09:00,0.85,16013.0,United Kingdom
537065,22180,RETROSPOT LAMP,4,2010-12-05 11:57:00,9.95,12567.0,France
506453,21535,RED RETROSPOT SMALL MILK JUG,1,2010-04-29 18:34:00,2.55,14031.0,United Kingdom
548148,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-03-29 12:31:00,1.95,17931.0,United Kingdom
536188,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,2010-11-30 12:33:00,0.85,14625.0,United Kingdom
563036,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-08-11 14:55:00,1.45,14868.0,United Kingdom
509738,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2010-05-25 12:42:00,2.55,14680.0,United Kingdom
538903,21906,PHARMACIE FIRST AID TIN,2,2010-12-15 10:17:00,6.75,13496.0,United Kingdom
580640,23295,SET OF 12 MINI LOAF BAKING CASES,1,2011-12-05 12:51:00,0.83,16910.0,United Kingdom
548450,21175,GIN + TONIC DIET METAL SIGN,12,2011-03-31 11:20:00,2.55,15856.0,United Kingdom
497690,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2010-02-11 15:25:00,0.85,15291.0,United Kingdom
575117,21619,4 VANILLA BOTANICAL CANDLES,1,2011-11-08 14:22:00,1.25,12748.0,United Kingdom
548712,22721,SET OF 3 CAKE TINS SKETCHBOOK,4,2011-04-03 14:42:00,4.95,17050.0,United Kingdom
529785,51008,AFGHAN SLIPPER SOCK PAIR,60,2010-10-29 15:31:00,3.45,16565.0,United Kingdom
500510,21616,4 PEAR BOTANICAL DINNER CANDLES,6,2010-03-08 14:07:00,3.75,17488.0,United Kingdom
502596,21703,BAG 125g SWIRLY MARBLES,48,2010-03-25 13:15:00,0.42,16553.0,United Kingdom
563137,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-12 11:22:00,12.75,14534.0,United Kingdom
554502,48194,DOORMAT HEARTS,6,2011-05-24 14:47:00,7.95,14289.0,United Kingdom
522048,22439,6 ROCKET BALLOONS ,48,2010-09-10 14:12:00,0.65,13330.0,United Kingdom
536633,22960,JAM MAKING SET WITH JARS,6,2010-12-02 11:20:00,4.25,14901.0,United Kingdom
568060,23301,GARDENERS KNEELING PAD KEEP CALM ,2,2011-09-23 13:11:00,1.65,14546.0,United Kingdom
541413,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,2,2011-01-17 16:14:00,2.95,13859.0,United Kingdom
533625,21488,RED WHITE SCARF  HOT WATER BOTTLE,192,2010-11-18 12:50:00,3.45,13864.0,United Kingdom
531382,22598,CHRISTMAS MUSICAL ZINC TREE,1,2010-11-07 16:29:00,0.85,16549.0,United Kingdom
564200,22809,SET OF 6 T-LIGHTS SANTA,1,2011-08-23 17:37:00,2.95,18018.0,United Kingdom
557852,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-06-23 10:57:00,0.55,15384.0,United Kingdom
504904,21429,RED GINGHAM ROSE JEWELLERY BOX,2,2010-04-18 15:53:00,1.65,18069.0,United Kingdom
577478,23323,WHITE WICKER STAR ,6,2011-11-20 11:33:00,2.1,15963.0,United Kingdom
525037,22030,SWALLOWS GREETING CARD,48,2010-10-03 12:40:00,0.42,14911.0,EIRE
541489,48187,DOORMAT NEW ENGLAND,2,2011-01-18 13:38:00,7.95,15023.0,United Kingdom
544574,22224,WHITE LOVEBIRD LANTERN,6,2011-02-21 13:51:00,2.95,12365.0,Cyprus
540514,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-01-09 11:43:00,2.95,15708.0,United Kingdom
510191,21937,STRAWBERRY   PICNIC BAG,10,2010-05-27 17:56:00,2.95,16451.0,United Kingdom
507700,22355,"CHARLOTTE BAG , SUKI DESIGN",10,2010-05-11 10:50:00,0.85,16945.0,United Kingdom
564735,22855,FINE WICKER HEART ,12,2011-08-28 13:35:00,1.25,15856.0,United Kingdom
495016,20672,PINK TEATIME PRINT BOWL,1,2010-01-20 13:10:00,1.25,14649.0,United Kingdom
503972,16256B,FLOWER PENCIL/RUBBER+5 MINI PENCILS,1,2010-04-08 17:44:00,0.42,17180.0,United Kingdom
546737,21530,DAIRY MAID TOASTRACK,6,2011-03-16 11:52:00,2.95,13358.0,United Kingdom
533096,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2010-11-16 10:56:00,1.95,14911.0,EIRE
491050,21500,PINK SPOTS  WRAP ,25,2009-12-09 10:46:00,0.42,12712.0,Germany
536986,22492,MINI PAINT SET VINTAGE ,36,2010-12-03 14:40:00,0.65,16140.0,United Kingdom
496443,22073,RETRO SPOT STORAGE JAR,4,2010-02-01 13:45:00,3.75,13156.0,United Kingdom
572295,21328,BALLOONS  WRITING SET ,3,2011-10-23 13:49:00,1.65,16686.0,United Kingdom
493721,21755,LOVE BUILDING BLOCK WORD,1,2010-01-06 10:53:00,5.95,17362.0,United Kingdom
521405,22691,DOORMAT WELCOME SUNRISE,2,2010-09-06 10:37:00,7.49,13785.0,United Kingdom
540187,22652,TRAVEL SEWING KIT,10,2011-01-05 13:53:00,1.65,15358.0,United Kingdom
490053,21034,REX CASH+CARRY JUMBO SHOPPER,1,2009-12-03 13:17:00,0.95,14057.0,United Kingdom
574722,23321,SMALL WHITE HEART OF WICKER,1,2011-11-06 14:45:00,1.65,14502.0,United Kingdom
490482,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2009-12-06 12:52:00,1.69,15983.0,United Kingdom
566571,22630,DOLLY GIRL LUNCH BOX,12,2011-09-13 12:49:00,1.95,17037.0,United Kingdom
525081,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2010-10-03 15:41:00,2.95,17069.0,United Kingdom
494652,21238,RED SPOTTY CUP,8,2010-01-17 12:40:00,0.85,14527.0,United Kingdom
506710,84989A,75 GREEN FAIRY CAKE CASES,24,2010-05-02 15:30:00,0.55,13465.0,United Kingdom
542923,22728,ALARM CLOCK BAKELIKE PINK,4,2011-02-02 09:08:00,3.75,14665.0,United Kingdom
535788,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,1,2010-11-28 14:15:00,1.25,16595.0,United Kingdom
567482,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,2011-09-20 13:42:00,4.25,16464.0,United Kingdom
518064,20616,CHERRY BLOSSOM PASSPORT COVER,1,2010-08-04 12:39:00,2.1,17841.0,United Kingdom
543273,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-02-06 11:29:00,1.95,16456.0,United Kingdom
501142,22272,FELTCRAFT DOLL MARIA,2,2010-03-14 12:24:00,2.95,17332.0,United Kingdom
507591,22624,IVORY KITCHEN SCALES,2,2010-05-10 13:00:00,8.5,17169.0,United Kingdom
498610,48188,DOOR MAT WELCOME PUPPIES,2,2010-02-22 09:17:00,7.49,13393.0,United Kingdom
580611,22908,PACK OF 20 NAPKINS RED APPLES,1,2011-12-05 11:49:00,0.85,12748.0,United Kingdom
556259,23231,WRAP DOILEY DESIGN,25,2011-06-09 17:53:00,0.42,12721.0,France
531804,82599,FANNY'S REST STOPMETAL SIGN,1,2010-11-09 16:03:00,2.1,14535.0,United Kingdom
575331,23348,CHILDRENS TOY COOKING UTENSIL SET,6,2011-11-09 13:52:00,2.08,13209.0,United Kingdom
518900,20961,STRAWBERRY BATH SPONGE ,24,2010-08-12 14:11:00,1.25,15061.0,United Kingdom
578926,22072,RED RETROSPOT TEA CUP AND SAUCER ,1,2011-11-27 12:24:00,3.75,18156.0,United Kingdom
534633,22425,ENAMEL COLANDER CREAM,1,2010-11-23 13:01:00,4.95,12573.0,France
552315,22037,ROBOT BIRTHDAY CARD,12,2011-05-08 16:10:00,0.42,12700.0,France
532297,22386,JUMBO BAG PINK POLKADOT,10,2010-11-11 13:50:00,1.95,13979.0,United Kingdom
555383,85049C,ROMANTIC PINKS RIBBONS ,1,2011-06-02 15:13:00,1.25,12517.0,Germany
553504,22634,CHILDS BREAKFAST SET SPACEBOY ,2,2011-05-17 13:26:00,9.95,13310.0,United Kingdom
574706,21790,VINTAGE SNAP CARDS,12,2011-11-06 14:06:00,0.85,16790.0,United Kingdom
532755,22659,LUNCH BOX I LOVE LONDON,1,2010-11-14 13:38:00,1.95,17288.0,United Kingdom
562449,82581,TOILET METAL SIGN,7,2011-08-04 20:01:00,0.55,14562.0,United Kingdom
542057,22798,ANTIQUE GLASS DRESSING TABLE POT,2,2011-01-25 11:57:00,2.95,15967.0,United Kingdom
553739,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-05-19 09:23:00,1.25,14895.0,United Kingdom
564335,22592,CARDHOLDER HOLLY WREATH METAL,3,2011-08-24 14:23:00,3.75,15800.0,United Kingdom
565857,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-09-07 14:13:00,2.95,14911.0,EIRE
562046,21556,CERAMIC STRAWBERRY MONEY BOX,6,2011-08-02 10:34:00,2.55,12378.0,Switzerland
547721,22898,CHILDRENS APRON APPLES DESIGN,8,2011-03-25 10:14:00,1.95,13000.0,United Kingdom
541274,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2011-01-17 11:24:00,2.55,15696.0,United Kingdom
497741,84912A,PINK ROSE WASHBAG,4,2010-02-12 10:29:00,3.75,15755.0,United Kingdom
561330,23067,HANGING ENGRAVED METAL HEART,2,2011-07-26 14:03:00,4.15,16019.0,United Kingdom
542360,22768,FAMILY PHOTO FRAME CORNICE,2,2011-01-27 12:40:00,9.95,14701.0,United Kingdom
551385,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,2011-04-28 11:38:00,6.75,16814.0,United Kingdom
556471,23091,ZINC HERB GARDEN CONTAINER,8,2011-06-12 11:47:00,6.25,16466.0,United Kingdom
576339,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011-11-14 15:27:00,8.29,14096.0,United Kingdom
499542,21134,VICTORIAN METAL POSTCARD CHRISTMAS,1,2010-03-01 11:59:00,1.65,14131.0,United Kingdom
570452,22973,CHILDREN'S CIRCUS PARADE MUG,12,2011-10-10 15:15:00,1.65,12427.0,Germany
541813,21656,RIDGED GLASS POSY VASE ,12,2011-01-21 15:36:00,1.45,18239.0,United Kingdom
566281,22601,CHRISTMAS RETROSPOT ANGEL WOOD,20,2011-09-11 14:15:00,0.85,12748.0,United Kingdom
565456,22978,PANTRY ROLLING PIN,1,2011-09-04 16:12:00,3.75,16629.0,United Kingdom
540265,22761,CHEST 7 DRAWER MA CAMPAGNE,1,2011-01-06 10:46:00,24.95,15271.0,United Kingdom
509027,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,2010-05-19 15:10:00,5.45,12837.0,United Kingdom
506226,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2010-04-28 12:01:00,1.69,13047.0,United Kingdom
533461,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,2010-11-17 12:14:00,1.25,14515.0,United Kingdom
566790,22697,GREEN REGENCY TEACUP AND SAUCER,24,2011-09-15 10:35:00,2.55,17679.0,United Kingdom
578513,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-11-24 13:32:00,2.55,16609.0,United Kingdom
500845,21534,DAIRY MAID LARGE MILK JUG,1,2010-03-10 12:17:00,4.95,13413.0,United Kingdom
554969,22488,NATURAL SLATE RECTANGLE CHALKBOARD,6,2011-05-27 16:30:00,1.65,14976.0,United Kingdom
521816,21002,ROSE DU SUD DRAWSTRING BAG,6,2010-09-08 15:30:00,4.25,15555.0,United Kingdom
512797,21662,VINTAGE GLASS COFFEE CADDY,3,2010-06-18 10:29:00,5.95,14895.0,United Kingdom
497508,21368,MIRRORED WALL ART LADIES,2,2010-02-10 11:46:00,2.55,16768.0,United Kingdom
496361,16161E,WRAP BOUDOIR ,25,2010-02-01 10:20:00,0.1,17969.0,United Kingdom
555368,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,6,2011-06-02 14:30:00,2.55,13437.0,United Kingdom
560410,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-07-18 14:28:00,1.65,17213.0,United Kingdom
497885,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2010-02-14 12:06:00,1.45,15093.0,United Kingdom
569412,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-10-04 09:51:00,0.85,13650.0,United Kingdom
513674,21877,HOME SWEET HOME MUG,12,2010-06-28 11:39:00,1.25,16012.0,United Kingdom
550525,22524,CHILDRENS GARDEN GLOVES BLUE,3,2011-04-19 10:19:00,1.25,14672.0,United Kingdom
542542,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-01-28 14:37:00,3.75,12431.0,Australia
492241,22116,METAL SIGN HIS DINNER IS SERVED,24,2009-12-16 09:17:00,1.25,14769.0,United Kingdom
508504,21754,HOME BUILDING BLOCK WORD,2,2010-05-16 16:05:00,5.95,13451.0,United Kingdom
567526,22865,HAND WARMER OWL DESIGN,96,2011-09-21 09:06:00,1.85,12435.0,Denmark
494443,85099F,JUMBO BAG STRAWBERRY,3,2010-01-14 13:03:00,1.95,15898.0,United Kingdom
539659,22728,ALARM CLOCK BAKELIKE PINK,6,2010-12-21 09:47:00,3.75,15034.0,United Kingdom
512332,22617,BAKING SET SPACEBOY DESIGN,3,2010-06-15 11:42:00,4.95,15358.0,United Kingdom
498918,84687,BEACH HUT SHELF W 3 DRAWERS,2,2010-02-24 08:50:00,5.95,15607.0,United Kingdom
520327,82494L,WOODEN FRAME ANTIQUE WHITE ,2,2010-08-25 12:20:00,2.95,15570.0,United Kingdom
500356,15044D,RED PAPER PARASOL,1,2010-03-07 15:34:00,2.95,16984.0,United Kingdom
562931,84987,SET OF 36 TEATIME PAPER DOILIES,1,2011-08-10 16:19:00,1.45,14030.0,United Kingdom
534174,84944,SET OF 6 KASHMIR FOLKART BAUBLES,1,2010-11-21 13:35:00,4.25,12573.0,France
535531,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2010-11-26 15:16:00,3.75,17841.0,United Kingdom
544177,21136,PAINTED METAL PEARS ASSORTED,8,2011-02-16 14:27:00,1.69,13001.0,United Kingdom
578314,C2,CARRIAGE,1,2011-11-23 16:33:00,50.0,13350.0,United Kingdom
490603,85231G,ORANGE SCENTED SET/9 T-LIGHTS,4,2009-12-07 11:05:00,0.85,14695.0,United Kingdom
543094,22383,LUNCH BAG SUKI  DESIGN ,5,2011-02-03 11:28:00,1.65,16030.0,United Kingdom
507417,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-05-09 14:35:00,1.65,13425.0,United Kingdom
554376,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-05-24 11:31:00,2.08,15719.0,United Kingdom
517978,22625,RED KITCHEN SCALES,2,2010-08-03 14:38:00,8.5,16316.0,United Kingdom
528477,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,1,2010-10-22 12:02:00,0.42,18022.0,United Kingdom
495290,22196,SMALL HEART MEASURING SPOONS,3,2010-01-22 12:46:00,0.85,15867.0,United Kingdom
579267,22197,POPCORN HOLDER,100,2011-11-29 09:42:00,0.72,14961.0,United Kingdom
533381,22526,WHEELBARROW FOR CHILDREN ,1,2010-11-17 10:55:00,12.75,14417.0,United Kingdom
518418,22423,REGENCY CAKESTAND 3 TIER,1,2010-08-09 08:26:00,12.75,12567.0,France
574290,23503,PLAYING CARDS KEEP CALM & CARRY ON,2,2011-11-03 15:18:00,1.25,17403.0,United Kingdom
563543,20679,EDWARDIAN PARASOL RED,1,2011-08-17 12:06:00,5.95,15039.0,United Kingdom
523709,21527,RED RETROSPOT TRADITIONAL TEAPOT ,12,2010-09-23 15:12:00,6.95,12731.0,France
492714,22110,BIRD HOUSE HOT WATER BOTTLE,2,2009-12-18 10:24:00,3.45,17913.0,United Kingdom
566400,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-09-12 13:16:00,1.25,17139.0,United Kingdom
578041,23238,SET OF 4 KNICK KNACK TINS LONDON ,3,2011-11-22 14:23:00,4.15,17338.0,United Kingdom
490118,20974,12 PENCILS SMALL TUBE SKULL,3,2009-12-03 17:46:00,0.65,17851.0,United Kingdom
501136,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-03-14 11:55:00,2.95,15994.0,United Kingdom
524446,84251B,"GREETING CARD, STICKY GORDON",12,2010-09-29 11:19:00,0.19,14049.0,United Kingdom
547867,22303,COFFEE MUG APPLES DESIGN,6,2011-03-27 13:56:00,2.55,13357.0,United Kingdom
547324,22423,REGENCY CAKESTAND 3 TIER,6,2011-03-22 11:27:00,12.75,13014.0,United Kingdom
519682,22457,NATURAL SLATE HEART CHALKBOARD ,12,2010-08-19 12:48:00,2.95,16529.0,United Kingdom
528419,22129,PARTY CONES CANDY TREE DECORATION,24,2010-10-22 09:44:00,0.85,12615.0,France
534446,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-11-22 15:38:00,1.25,15602.0,United Kingdom
505504,84937,KASHMIR FOLKART TUMBLERS,6,2010-04-22 14:09:00,2.1,16279.0,United Kingdom
537400,21733,RED HANGING HEART T-LIGHT HOLDER,1,2010-12-06 14:36:00,2.95,17191.0,United Kingdom
566917,22865,HAND WARMER OWL DESIGN,12,2011-09-15 14:37:00,2.1,18259.0,United Kingdom
523960,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,10,2010-09-26 12:51:00,2.95,16340.0,United Kingdom
521343,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2010-09-03 13:18:00,2.95,12681.0,France
564356,20726,LUNCH BAG WOODLAND,10,2011-08-24 15:47:00,1.65,13969.0,United Kingdom
494620,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,24,2010-01-15 15:05:00,1.25,17227.0,United Kingdom
515916,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2010-07-15 13:32:00,5.45,15542.0,United Kingdom
576463,23356,LOVE HOT WATER BOTTLE,1,2011-11-15 11:37:00,5.95,17974.0,United Kingdom
577785,23374,RED SPOT PAPER GIFT BAG,20,2011-11-21 16:25:00,0.82,16369.0,United Kingdom
551293,84857C,PINK MONTE CARLO HANDBAG,12,2011-04-27 14:28:00,1.95,14298.0,United Kingdom
516959,22667,RECIPE BOX RETRO SPOT DESIGN,3,2010-07-25 16:06:00,2.95,13451.0,United Kingdom
507290,85041,SET/4 PINK ORCHID CANDLES IN BOWL,3,2010-05-07 14:10:00,1.65,14814.0,United Kingdom
517820,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-08-02 12:24:00,1.65,12621.0,Germany
534497,22904,CALENDAR PAPER CUT DESIGN,4,2010-11-23 11:00:00,2.95,17811.0,United Kingdom
531922,22617,BAKING SET SPACEBOY DESIGN,1,2010-11-10 12:09:00,4.95,17974.0,United Kingdom
520955,20725,LUNCH BAG RED SPOTTY,20,2010-09-01 12:00:00,1.65,15810.0,United Kingdom
554557,23173,REGENCY TEAPOT ROSES ,2,2011-05-25 10:12:00,9.95,15804.0,United Kingdom
532575,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2010-11-12 13:55:00,2.55,16186.0,United Kingdom
560105,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1,2011-07-14 19:23:00,1.65,16794.0,United Kingdom
503539,85099B,RED RETROSPOT JUMBO BAG ,10,2010-04-01 14:14:00,1.95,17920.0,United Kingdom
552039,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-05-06 08:10:00,1.95,13081.0,United Kingdom
552176,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-05-06 13:25:00,0.55,17516.0,United Kingdom
